position,amplitude
2.948,-0.23945
2.949,-0.54609
2.95,-0.78749
2.951,-0.94074
2.952,-0.99118
2.953,-0.94499
2.954,-0.79366
2.955,-0.5435
2.956,-0.24002
2.957,0.0964
2.958,0.42084
2.959,0.6916
2.96,0.885
2.961,0.98294
2.962,0.97797
2.963,0.86352
2.964,0.65592
2.965,0.36605
2.966,0.04247
2.967,-0.28196
2.968,-0.56796
2.969,-0.82138
2.97,-0.96799
2.971,-0.99935
2.972,-0.92783
2.973,-0.76125
2.974,-0.50266
2.975,-0.1921
2.976,0.14025
2.977,0.4594
2.978,0.7151
2.979,0.90724
2.98,1.00273
2.981,0.97511
2.982,0.85184
2.983,0.62794
2.984,0.32532
2.985,0.01111
2.986,-0.3104
2.987,-0.61859
2.988,-0.84098
2.989,-0.97377
2.99,-0.99297
2.991,-0.92006
2.992,-0.73459
2.993,-0.45646
2.994,-0.15398
2.995,0.17398
2.996,0.49621
2.997,0.75833
2.998,0.92833
2.999,0.99969
3.0,0.97196
3.001,0.82195
3.002,0.59776
3.003,0.29493
3.004,-0.03651
3.005,-0.36313
3.006,-0.65343
3.007,-0.85517
3.008,-0.98568
3.009,-0.99955
3.01,-0.90426
3.011,-0.69452
3.012,-0.42311
3.013,-0.11672
3.014,0.21453
3.015,0.53395
3.016,0.77617
3.017,0.94751
3.018,1.0044
3.019,0.94715
3.02,0.80323
3.021,0.5565
3.022,0.24379
3.023,-0.07126
3.024,-0.40404
3.025,-0.67499
3.026,-0.87963
3.027,-0.99628
3.028,-0.97614
3.029,-0.88098
3.03,-0.67409
3.031,-0.37967
3.032,-0.0703
3.033,0.26007
3.034,0.57643
3.035,0.79693
3.036,0.95226
3.037,1.00224
3.038,0.93371
3.039,0.76593
3.04,0.51796
3.041,0.2165
3.042,-0.13085
3.043,-0.44565
3.044,-0.70532
3.045,-0.89578
3.046,-0.99955
3.047,-0.97884
3.048,-0.85968
3.049,-0.628
3.05,-0.34306
3.051,-0.02594
3.052,0.29881
3.053,0.59521
3.054,0.82974
3.055,0.96155
3.056,0.99774
3.057,0.92682
3.058,0.74739
3.059,0.47515
3.06,0.15836
3.061,-0.16874
3.062,-0.48897
3.063,-0.75049
3.064,-0.92696
3.065,-0.9976
3.066,-0.97045
3.067,-0.82879
3.068,-0.59667
3.069,-0.29858
3.07,0.02281
3.071,0.34193
3.072,0.62696
3.073,0.84597
3.074,0.9727
3.075,1.00046
3.076,0.90576
3.077,0.71096
3.078,0.42811
3.079,0.12283
3.08,-0.20682
3.081,-0.52124
3.082,-0.77937
3.083,-0.93131
3.084,-1.00317
3.085,-0.95153
3.086,-0.79402
3.087,-0.57181
3.088,-0.26516
3.089,0.0733
3.09,0.39598
3.091,0.67263
3.092,0.87609
3.093,0.98929
3.094,0.98215
3.095,0.87829
3.096,0.67483
3.097,0.39987
3.098,0.08273
3.099,-0.25749
3.1,-0.5647
3.101,-0.80606
3.102,-0.9436
3.103,-1.0072
3.104,-0.94177
3.105,-0.77858
3.106,-0.52173
3.107,-0.21692
3.108,0.11546
3.109,0.43394
3.11,0.69705
3.111,0.89378
3.112,0.99113
3.113,0.97932
3.114,0.8598
3.115,0.64329
3.116,0.35715
3.117,0.02887
3.118,-0.3004
3.119,-0.5999
3.12,-0.81584
3.121,-0.95518
3.122,-0.99498
3.123,-0.92343
3.124,-0.75496
3.125,-0.49043
3.126,-0.17864
3.127,0.157
3.128,0.47825
3.129,0.73774
3.13,0.91322
3.131,0.99996
3.132,0.96054
3.133,0.82929
3.134,0.61394
3.135,0.31121
3.136,-0.01901
3.137,-0.34652
3.138,-0.62235
3.139,-0.84716
3.14,-0.98328
3.141,-0.99891
3.142,-0.90616
3.143,-0.70976
3.144,-0.44533
3.145,-0.13445
3.146,0.19265
3.147,0.50382
3.148,0.75352
3.149,0.92755
3.15,1.00345
3.151,0.95528
3.152,0.8059
3.153,0.57456
3.154,0.27468
3.155,-0.06147
3.156,-0.37264
3.157,-0.67008
3.158,-0.87195
3.159,-0.97445
3.16,-0.98016
3.161,-0.88558
3.162,-0.67928
3.163,-0.40914
3.164,-0.09591
3.165,0.24762
3.166,0.54648
3.167,0.78374
3.168,0.94601
3.169,0.99611
3.17,0.93486
3.171,0.77408
3.172,0.53832
3.173,0.22507
3.174,-0.09902
3.175,-0.40939
3.176,-0.69498
3.177,-0.88993
3.178,-0.98264
3.179,-0.9803
3.18,-0.86665
3.181,-0.65266
3.182,-0.37218
3.183,-0.04426
3.184,0.27998
3.185,0.5828
3.186,0.82298
3.187,0.9675
3.188,1.00873
3.189,0.92264
3.19,0.74912
3.191,0.50112
3.192,0.1909
3.193,-0.14191
3.194,-0.46853
3.195,-0.73277
3.196,-0.90599
3.197,-0.99829
3.198,-0.97824
3.199,-0.83211
3.2,-0.6093
3.201,-0.33362
3.202,-0.00865
3.203,0.33501
3.204,0.62054
3.205,0.8477
3.206,0.97395
3.207,0.98814
3.208,0.9053
3.209,0.72699
3.21,0.46983
3.211,0.15363
3.212,-0.19261
3.213,-0.50427
3.214,-0.75776
3.215,-0.93287
3.216,-0.99001
3.217,-0.9616
3.218,-0.82617
3.219,-0.59128
3.22,-0.27909
3.221,0.03935
3.222,0.37504
3.223,0.6416
3.224,0.87118
3.225,0.98289
3.226,0.98936
3.227,0.89944
3.228,0.68917
3.229,0.41978
3.23,0.11004
3.231,-0.22142
3.232,-0.52884
3.233,-0.77966
3.234,-0.94231
3.235,-0.98999
3.236,-0.93836
3.237,-0.80002
3.238,-0.55403
3.239,-0.24387
3.24,0.09346
3.241,0.41405
3.242,0.69155
3.243,0.88409
3.244,0.998
3.245,0.98532
3.246,0.86777
3.247,0.66957
3.248,0.37878
3.249,0.05741
3.25,-0.27237
3.251,-0.56362
3.252,-0.80012
3.253,-0.96635
3.254,-0.98967
3.255,-0.92965
3.256,-0.77284
3.257,-0.50942
3.258,-0.19661
3.259,0.12201
3.26,0.45468
3.261,0.7207
3.262,0.89654
3.263,0.99857
3.264,0.9806
3.265,0.85576
3.266,0.62466
3.267,0.32994
3.268,0.0225
3.269,-0.32406
3.27,-0.61226
3.271,-0.83594
3.272,-0.96843
3.273,-1.0002
3.274,-0.9193
3.275,-0.73962
3.276,-0.46406
3.277,-0.1597
3.278,0.17249
3.279,0.48033
3.28,0.75174
3.281,0.93035
3.282,0.9954
3.283,0.9622
3.284,0.81437
3.285,0.58748
3.286,0.29038
3.287,-0.02739
3.288,-0.34839
3.289,-0.64604
3.29,-0.8569
3.291,-0.9704
3.292,-0.98724
3.293,-0.89223
3.294,-0.71161
3.295,-0.42514
3.296,-0.11904
3.297,0.22255
3.298,0.52212
3.299,0.77636
3.3,0.94802
3.301,1.00711
3.302,0.96028
3.303,0.79768
3.304,0.56466
3.305,0.25443
3.306,-0.08037
3.307,-0.38944
3.308,-0.68237
3.309,-0.87738
3.31,-0.97997
3.311,-0.98598
3.312,-0.88037
3.313,-0.67081
3.314,-0.39535
3.315,-0.06104
3.316,0.26351
3.317,0.55185
3.318,0.80319
3.319,0.94514
3.32,0.99966
3.321,0.93041
3.322,0.77299
3.323,0.52226
3.324,0.21436
3.325,-0.11064
3.326,-0.44179
3.327,-0.7083
3.328,-0.89519
3.329,-1.00074
3.33,-0.97216
3.331,-0.84833
3.332,-0.63801
3.333,-0.35055
3.334,-0.02213
3.335,0.29236
3.336,0.58876
3.337,0.82607
3.338,0.96946
3.339,1.0046
3.34,0.92237
3.341,0.7472
3.342,0.48578
3.343,0.17795
3.344,-0.1603
3.345,-0.46616
3.346,-0.7288
3.347,-0.91061
3.348,-1.00292
3.349,-0.96218
3.35,-0.82941
3.351,-0.60933
3.352,-0.31648
3.353,0.01857
3.354,0.34092
3.355,0.63875
3.356,0.85779
3.357,0.97292
3.358,0.99334
3.359,0.91087
3.36,0.70775
3.361,0.43598
3.362,0.1281
3.363,-0.20422
3.364,-0.51533
3.365,-0.76975
3.366,-0.92886
3.367,-1.00453
3.368,-0.95105
3.369,-0.7966
3.37,-0.56818
3.371,-0.27034
3.372,0.06836
3.373,0.37952
3.374,0.65927
3.375,0.87661
3.376,0.98107
3.377,0.98303
3.378,0.87308
3.379,0.68635
3.38,0.40294
3.381,0.09243
3.382,-0.25251
3.383,-0.55937
3.384,-0.78639
3.385,-0.94668
3.386,-0.99983
3.387,-0.94624
3.388,-0.78485
3.389,-0.53845
3.39,-0.21924
3.391,0.10126
3.392,0.4327
3.393,0.7021
3.394,0.88933
3.395,0.99456
3.396,0.98857
3.397,0.86901
3.398,0.64898
3.399,0.363
3.4,0.03259
3.401,-0.28742
3.402,-0.58311
3.403,-0.80959
3.404,-0.95452
3.405,-0.99182
3.406,-0.92672
3.407,-0.75543
3.408,-0.50189
3.409,-0.17476
3.41,0.1403
3.411,0.46898
3.412,0.72794
3.413,0.92053
3.414,1.00082
3.415,0.96096
3.416,0.8422
3.417,0.6103
3.418,0.31394
3.419,-0.00546
3.42,-0.3374
3.421,-0.61829
3.422,-0.85276
3.423,-0.96618
3.424,-0.99354
3.425,-0.90155
3.426,-0.72628
3.427,-0.46064
3.428,-0.13849
3.429,0.18654
3.43,0.51113
3.431,0.75957
3.432,0.93732
3.433,0.99807
3.434,0.95913
3.435,0.81221
3.436,0.58129
3.437,0.27099
3.438,-0.05521
3.439,-0.37573
3.44,-0.64649
3.441,-0.85837
3.442,-0.99085
3.443,-0.99911
3.444,-0.88682
3.445,-0.69978
3.446,-0.41559
3.447,-0.08657
3.448,0.23444
3.449,0.53542
3.45,0.79189
3.451,0.95374
3.452,0.99145
3.453,0.95439
3.454,0.78609
3.455,0.53789
3.456,0.24322
3.457,-0.09494
3.458,-0.41847
3.459,-0.69158
3.46,-0.88611
3.461,-0.99285
3.462,-0.97552
3.463,-0.87416
3.464,-0.6637
3.465,-0.38467
3.466,-0.05168
3.467,0.28487
3.468,0.57317
3.469,0.81044
3.47,0.96293
3.471,1.00068
3.472,0.93638
3.473,0.76792
3.474,0.49844
3.475,0.19286
3.476,-0.13325
3.477,-0.45723
3.478,-0.71729
3.479,-0.90116
3.48,-1.00173
3.481,-0.98023
3.482,-0.852
3.483,-0.61399
3.484,-0.34118
3.485,-0.01038
3.486,0.31562
3.487,0.61392
3.488,0.83699
3.489,0.96117
3.49,0.99767
3.491,0.9188
3.492,0.73689
3.493,0.46397
3.494,0.14625
3.495,-0.18225
3.496,-0.48812
3.497,-0.7516
3.498,-0.93364
3.499,-1.00431
3.5,-0.95506
3.501,-0.81987
3.502,-0.59842
3.503,-0.29783
3.504,0.03627
3.505,0.36032
3.506,0.65544
3.507,0.85886
3.508,0.98057
3.509,0.99723
3.51,0.8938
3.511,0.69911
3.512,0.42469
3.513,0.10155
3.514,-0.22372
3.515,-0.53176
3.516,-0.76993
3.517,-0.94273
3.518,-1.00625
3.519,-0.95782
3.52,-0.80277
3.521,-0.5456
3.522,-0.24046
3.523,0.08195
3.524,0.39415
3.525,0.68659
3.526,0.87462
3.527,0.9825
3.528,0.98862
3.529,0.87645
3.53,0.67577
3.531,0.39339
3.532,0.0542
3.533,-0.27087
3.534,-0.56016
3.535,-0.81034
3.536,-0.95726
3.537,-0.99759
3.538,-0.93708
3.539,-0.76817
3.54,-0.52483
3.541,-0.2069
3.542,0.1179
3.543,0.43235
3.544,0.70893
3.545,0.8976
3.546,0.99016
3.547,0.96724
3.548,0.86126
3.549,0.63331
3.55,0.33989
3.551,0.01013
3.552,-0.30796
3.553,-0.6073
3.554,-0.83579
3.555,-0.96365
3.556,-0.98841
3.557,-0.90874
3.558,-0.73962
3.559,-0.47447
3.56,-0.16554
3.561,0.17322
3.562,0.48764
3.563,0.74166
3.564,0.91743
3.565,1.00168
3.566,0.97238
3.567,0.8299
3.568,0.60732
3.569,0.29663
3.57,-0.02975
3.571,-0.35936
3.572,-0.63975
3.573,-0.85723
3.574,-0.9734
3.575,-0.99591
3.576,-0.90866
3.577,-0.71634
3.578,-0.4387
3.579,-0.12901
3.58,0.21528
3.581,0.51762
3.582,0.77372
3.583,0.92711
3.584,1.00816
3.585,0.95781
3.586,0.79901
3.587,0.55834
3.588,0.25544
3.589,-0.07076
3.59,-0.38055
3.591,-0.6619
3.592,-0.87336
3.593,-0.98911
3.594,-0.99676
3.595,-0.87558
3.596,-0.68501
3.597,-0.3987
3.598,-0.086
3.599,0.26174
3.6,0.56048
3.601,0.79184
3.602,0.95596
3.603,0.99133
3.604,0.93296
3.605,0.7699
3.606,0.52831
3.607,0.22152
3.608,-0.12058
3.609,-0.42471
3.61,-0.69261
3.611,-0.89448
3.612,-0.9891
3.613,-0.97675
3.614,-0.85034
3.615,-0.63441
3.616,-0.36679
3.617,-0.04062
3.618,0.30248
3.619,0.59402
3.62,0.82956
3.621,0.9673
3.622,0.99715
3.623,0.92844
3.624,0.7469
3.625,0.48683
3.626,0.17412
3.627,-0.1595
3.628,-0.47971
3.629,-0.73819
3.63,-0.90866
3.631,-1.00557
3.632,-0.97017
3.633,-0.84164
3.634,-0.60588
3.635,-0.32187
3.636,0.01551
3.637,0.34214
3.638,0.61797
3.639,0.84664
3.64,0.96493
3.641,0.99873
3.642,0.90451
3.643,0.71257
3.644,0.44003
3.645,0.14029
3.646,-0.1892
3.647,-0.50152
3.648,-0.75184
3.649,-0.93846
3.65,-1.00836
3.651,-0.94986
3.652,-0.80229
3.653,-0.56972
3.654,-0.27937
3.655,0.05592
3.656,0.37674
3.657,0.6611
3.658,0.86131
3.659,0.97775
3.66,0.9925
3.661,0.88394
3.662,0.68356
3.663,0.41888
3.664,0.08045
3.665,-0.24893
3.666,-0.5512
3.667,-0.78383
3.668,-0.93935
3.669,-1.00461
3.67,-0.95002
3.671,-0.78484
3.672,-0.54654
3.673,-0.22341
3.674,0.09171
3.675,0.42735
3.676,0.69301
3.677,0.88459
3.678,0.98908
3.679,0.97271
3.68,0.85619
3.681,0.65845
3.682,0.37812
3.683,0.05056
3.684,-0.29122
3.685,-0.57904
3.686,-0.81942
3.687,-0.95332
3.688,-0.99366
3.689,-0.92393
3.69,-0.75985
3.691,-0.50261
3.692,-0.1785
3.693,0.15089
3.694,0.45332
3.695,0.72589
3.696,0.91096
3.697,0.9922
3.698,0.97583
3.699,0.84882
3.7,0.61944
3.701,0.33668
3.702,0.00837
3.703,-0.32972
3.704,-0.61859
3.705,-0.84226
3.706,-0.97819
3.707,-0.99151
3.708,-0.90162
3.709,-0.71717
3.71,-0.4688
3.711,-0.14319
3.712,0.17956
3.713,0.49661
3.714,0.76314
3.715,0.93549
3.716,0.9919
3.717,0.9578
3.718,0.82264
3.719,0.57871
3.72,0.29263
3.721,-0.04835
3.722,-0.36829
3.723,-0.64826
3.724,-0.87273
3.725,-0.97699
3.726,-0.9999
3.727,-0.88165
3.728,-0.70236
3.729,-0.42188
3.73,-0.09968
3.731,0.23061
3.732,0.53574
3.733,0.79016
3.734,0.93992
3.735,1.00405
3.736,0.93742
3.737,0.79092
3.738,0.55701
3.739,0.25279
3.74,-0.0811
3.741,-0.39783
3.742,-0.68912
3.743,-0.89135
3.744,-0.99092
3.745,-0.98886
3.746,-0.86901
3.747,-0.65602
3.748,-0.37971
3.749,-0.05787
3.75,0.27143
3.751,0.5633
3.752,0.80489
3.753,0.96317
3.754,1.00193
3.755,0.92756
3.756,0.7708
3.757,0.51955
3.758,0.20736
3.759,-0.12966
3.76,-0.44881
3.761,-0.72229
3.762,-0.9011
3.763,-0.99735
3.764,-0.96832
3.765,-0.85686
3.766,-0.63025
3.767,-0.34455
3.768,-0.02096
3.769,0.3202
3.77,0.61513
3.771,0.82937
3.772,0.97162
3.773,1.00035
3.774,0.91615
3.775,0.74031
3.776,0.47382
3.777,0.15008
3.778,-0.17231
3.779,-0.49343
3.78,-0.74058
3.781,-0.91949
3.782,-0.99888
3.783,-0.9551
3.784,-0.83255
3.785,-0.599
3.786,-0.2953
3.787,0.03432
3.788,0.35151
3.789,0.6409
3.79,0.84793
3.791,0.98484
3.792,0.98386
3.793,0.90453
3.794,0.70476
3.795,0.42623
3.796,0.1208
3.797,-0.22014
3.798,-0.51486
3.799,-0.77371
3.8,-0.94584
3.801,-0.99362
3.802,-0.94514
3.803,-0.7962
3.804,-0.55506
3.805,-0.24586
3.806,0.08209
3.807,0.39934
3.808,0.67505
3.809,0.88195
3.81,0.98762
3.811,0.98205
3.812,0.87948
3.813,0.66991
3.814,0.38858
3.815,0.06802
3.816,-0.25588
3.817,-0.56892
3.818,-0.80771
3.819,-0.96252
3.82,-0.99431
3.821,-0.9282
3.822,-0.7782
3.823,-0.51605
3.824,-0.21548
3.825,0.1241
3.826,0.42805
3.827,0.71058
3.828,0.89017
3.829,0.98363
3.83,0.98092
3.831,0.84874
3.832,0.64669
3.833,0.34664
3.834,0.02235
3.835,-0.30651
3.836,-0.60407
3.837,-0.82341
3.838,-0.96489
3.839,-0.99922
3.84,-0.91595
3.841,-0.74354
3.842,-0.47992
3.843,-0.17471
3.844,0.15627
3.845,0.48197
3.846,0.74339
3.847,0.91033
3.848,1.0027
3.849,0.96854
3.85,0.82448
3.851,0.59479
3.852,0.31968
3.853,-0.01878
3.854,-0.34501
3.855,-0.62291
3.856,-0.85557
3.857,-0.9779
3.858,-0.99298
3.859,-0.89955
3.86,-0.72154
3.861,-0.44864
3.862,-0.12931
3.863,0.21025
3.864,0.52336
3.865,0.76108
3.866,0.92687
3.867,1.00675
3.868,0.95308
3.869,0.81372
3.87,0.56684
3.871,0.26702
3.872,-0.06646
3.873,-0.39137
3.874,-0.67225
3.875,-0.88118
3.876,-0.97967
3.877,-0.97944
3.878,-0.88383
3.879,-0.68947
3.88,-0.39908
3.881,-0.09027
3.882,0.24886
3.883,0.55725
3.884,0.78842
3.885,0.94384
3.886,1.00622
3.887,0.94097
3.888,0.7862
3.889,0.52205
3.89,0.22128
3.891,-0.10604
3.892,-0.4187
3.893,-0.69243
3.894,-0.90046
3.895,-0.99201
3.896,-0.98154
3.897,-0.86582
3.898,-0.63963
3.899,-0.37248
3.9,-0.04319
3.901,0.29761
3.902,0.58606
3.903,0.82498
3.904,0.96353
3.905,0.99759
3.906,0.92768
3.907,0.74894
3.908,0.50011
3.909,0.18897
3.91,-0.13951
3.911,-0.4642
3.912,-0.72939
3.913,-0.92126
3.914,-0.99268
3.915,-0.96129
3.916,-0.84328
3.917,-0.61498
3.918,-0.3124
3.919,-0.00207
3.92,0.34111
3.921,0.62486
3.922,0.85137
3.923,0.97167
3.924,0.98742
3.925,0.90429
3.926,0.72614
3.927,0.464
3.928,0.14345
3.929,-0.19572
3.93,-0.50501
3.931,-0.74988
3.932,-0.93496
3.933,-1.00267
3.934,-0.95356
3.935,-0.81984
3.936,-0.58815
3.937,-0.28568
3.938,0.04847
3.939,0.36646
3.94,0.66477
3.941,0.87496
3.942,0.97816
3.943,0.99459
3.944,0.88466
3.945,0.6824
3.946,0.40992
3.947,0.09607
3.948,-0.22901
3.949,-0.54761
3.95,-0.78911
3.951,-0.93993
3.952,-0.99535
3.953,-0.95194
3.954,-0.7778
3.955,-0.54456
3.956,-0.23641
3.957,0.09804
3.958,0.41492
3.959,0.6874
3.96,0.88287
3.961,0.9818
3.962,0.99102
3.963,0.86697
3.964,0.64738
3.965,0.37056
3.966,0.05853
3.967,-0.26937
3.968,-0.572
3.969,-0.81255
3.97,-0.9675
3.971,-0.9916
3.972,-0.92534
3.973,-0.76475
3.974,-0.50293
3.975,-0.20158
3.976,0.14379
3.977,0.44538
3.978,0.72167
3.979,0.91486
3.98,0.99954
3.981,0.96966
3.982,0.84916
3.983,0.61506
3.984,0.32655
3.985,0.0127
3.986,-0.32294
3.987,-0.621
3.988,-0.83498
3.989,-0.97286
3.99,-1.00157
3.991,-0.91702
3.992,-0.73581
3.993,-0.46424
3.994,-0.15147
3.995,0.17479
3.996,0.49364
3.997,0.75613
3.998,0.93322
3.999,1.00344
4.0,0.95815
4.001,0.81528
4.002,0.59537
4.003,0.29889
4.004,-0.04228
4.005,-0.36406
4.006,-0.64217
4.007,-0.86927
4.008,-0.98783
4.009,-0.99439
4.01,-0.89969
4.011,-0.70124
4.012,-0.42068
4.013,-0.10975
4.014,0.22618
4.015,0.52601
4.016,0.78699
4.017,0.93404
4.018,0.9955
4.019,0.95133
4.02,0.80143
4.021,0.54319
4.022,0.25231
4.023,-0.07211
4.024,-0.41202
4.025,-0.6884
4.026,-0.89143
4.027,-0.97878
4.028,-0.99377
4.029,-0.88325
4.03,-0.67094
4.031,-0.3889
4.032,-0.07079
4.033,0.26723
4.034,0.55864
4.035,0.80619
4.036,0.95506
4.037,0.99871
4.038,0.93575
4.039,0.77421
4.04,0.51215
4.041,0.19863
4.042,-0.12567
4.043,-0.43367
4.044,-0.70835
4.045,-0.90353
4.046,-0.99211
4.047,-0.9704
4.048,-0.85841
4.049,-0.62616
4.05,-0.35019
4.051,-0.02729
4.052,0.31067
4.053,0.5936
4.054,0.83968
4.055,0.96946
4.056,0.99746
4.057,0.91541
4.058,0.74397
4.059,0.48227
4.06,0.16256
4.061,-0.17099
4.062,-0.48544
4.063,-0.73578
4.064,-0.92287
4.065,-0.99581
4.066,-0.96577
4.067,-0.81792
4.068,-0.59368
4.069,-0.29674
4.07,0.01583
4.071,0.34515
4.072,0.6361
4.073,0.86091
4.074,0.96784
4.075,0.99926
4.076,0.896
4.077,0.70369
4.078,0.42991
4.079,0.12164
4.08,-0.2137
4.081,-0.51801
4.082,-0.77312
4.083,-0.93021
4.084,-1.00101
4.085,-0.95951
4.086,-0.81127
4.087,-0.57209
4.088,-0.26464
4.089,0.06791
4.09,0.38881
4.091,0.67302
4.092,0.86692
4.093,0.97625
4.094,0.98495
4.095,0.87065
4.096,0.68433
4.097,0.40477
4.098,0.08197
4.099,-0.24914
4.1,-0.55067
4.101,-0.803
4.102,-0.9493
4.103,-0.99875
4.104,-0.9415
4.105,-0.76844
4.106,-0.53023
4.107,-0.22194
4.108,0.10466
4.109,0.42403
4.11,0.70729
4.111,0.89026
4.112,1.00124
4.113,0.97772
4.114,0.86697
4.115,0.64084
4.116,0.35543
4.117,0.03309
4.118,-0.29019
4.119,-0.58414
4.12,-0.82
4.121,-0.97082
4.122,-1.00288
4.123,-0.91714
4.124,-0.74331
4.125,-0.49687
4.126,-0.18157
4.127,0.16137
4.128,0.47876
4.129,0.73827
4.13,0.92133
4.131,1.00247
4.132,0.96055
4.133,0.83922
4.134,0.60289
4.135,0.30928
4.136,-0.01359
4.137,-0.3371
4.138,-0.63567
4.139,-0.85097
4.14,-0.97364
4.141,-0.98861
4.142,-0.90929
4.143,-0.7211
4.144,-0.45707
4.145,-0.14168
4.146,0.19226
4.147,0.51078
4.148,0.75344
4.149,0.92916
4.15,0.99912
4.151,0.95752
4.152,0.81536
4.153,0.56382
4.154,0.2733
4.155,-0.05209
4.156,-0.3694
4.157,-0.65097
4.158,-0.8672
4.159,-0.97561
4.16,-0.99629
4.161,-0.88119
4.162,-0.67682
4.163,-0.40836
4.164,-0.08897
4.165,0.23452
4.166,0.54079
4.167,0.78951
4.168,0.94847
4.169,0.99535
4.17,0.94277
4.171,0.79271
4.172,0.54635
4.173,0.23517
4.174,-0.09227
4.175,-0.41959
4.176,-0.68349
4.177,-0.88982
4.178,-0.99692
4.179,-0.98842
4.18,-0.85561
4.181,-0.64278
4.182,-0.37423
4.183,-0.05255
4.184,0.27746
4.185,0.59019
4.186,0.81907
4.187,0.9629
4.188,0.99175
4.189,0.92421
4.19,0.75262
4.191,0.50076
4.192,0.18831
4.193,-0.14108
4.194,-0.45801
4.195,-0.7247
4.196,-0.91596
4.197,-0.98784
4.198,-0.97312
4.199,-0.84919
4.2,-0.6088
4.201,-0.33119
4.202,-0.00496
4.203,0.32038
4.204,0.62621
4.205,0.84564
4.206,0.97256
4.207,0.98761
4.208,0.9064
4.209,0.71645
4.21,0.46151
4.211,0.14016
4.212,-0.17922
4.213,-0.49746
4.214,-0.74483
4.215,-0.93386
4.216,-0.99882
4.217,-0.96817
4.218,-0.81401
4.219,-0.58749
4.22,-0.28608
4.221,0.04071
4.222,0.36057
4.223,0.65571
4.224,0.86507
4.225,0.98804
4.226,0.99913
4.227,0.89215
4.228,0.69556
4.229,0.41798
4.23,0.10651
4.231,-0.238
4.232,-0.5334
4.233,-0.78391
4.234,-0.93499
4.235,-1.00543
4.236,-0.93771
4.237,-0.79749
4.238,-0.55117
4.239,-0.25178
4.24,0.08761
4.241,0.40535
4.242,0.68634
4.243,0.89276
4.244,0.98217
4.245,0.97856
4.246,0.86656
4.247,0.66016
4.248,0.38276
4.249,0.05166
4.25,-0.26347
4.251,-0.56854
4.252,-0.8072
4.253,-0.96201
4.254,-0.98972
4.255,-0.93744
4.256,-0.75336
4.257,-0.50984
4.258,-0.20396
4.259,0.12927
4.26,0.45525
4.261,0.71058
4.262,0.90212
4.263,0.98729
4.264,0.9748
4.265,0.84445
4.266,0.62479
4.267,0.34356
4.268,0.01312
4.269,-0.31408
4.27,-0.61488
4.271,-0.84241
4.272,-0.96657
4.273,-0.99858
4.274,-0.90695
4.275,-0.73272
4.276,-0.47701
4.277,-0.15463
4.278,0.16492
4.279,0.48108
4.28,0.75407
4.281,0.92143
4.282,1.00095
4.283,0.9704
4.284,0.82538
4.285,0.5984
4.286,0.2913
4.287,-0.03258
4.288,-0.35982
4.289,-0.64517
4.29,-0.85203
4.291,-0.96977
4.292,-0.98543
4.293,-0.89093
4.294,-0.69747
4.295,-0.4359
4.296,-0.10992
4.297,0.21193
4.298,0.51441
4.299,0.77741
4.3,0.94771
4.301,1.00617
4.302,0.96104
4.303,0.78951
4.304,0.566
4.305,0.2589
4.306,-0.08051
4.307,-0.40255
4.308,-0.6756
4.309,-0.87949
4.31,-0.97696
4.311,-0.98162
4.312,-0.87898
4.313,-0.67901
4.314,-0.39155
4.315,-0.06672
4.316,0.26718
4.317,0.55208
4.318,0.80771
4.319,0.95567
4.32,0.99363
4.321,0.93186
4.322,0.76184
4.323,0.51595
4.324,0.21875
4.325,-0.1269
4.326,-0.42845
4.327,-0.70753
4.328,-0.90372
4.329,-1.00114
4.33,-0.9792
4.331,-0.85716
4.332,-0.64225
4.333,-0.3569
4.334,-0.0268
4.335,0.30999
4.336,0.58881
4.337,0.8307
4.338,0.95558
4.339,1.00718
4.34,0.91522
4.341,0.74244
4.342,0.48728
4.343,0.16636
4.344,-0.16306
4.345,-0.47812
4.346,-0.74085
4.347,-0.91426
4.348,-0.99114
4.349,-0.97387
4.35,-0.83218
4.351,-0.60756
4.352,-0.30407
4.353,0.02564
4.354,0.33935
4.355,0.63587
4.356,0.85601
4.357,0.98046
4.358,0.99647
4.359,0.90624
4.36,0.70999
4.361,0.43897
4.362,0.11927
4.363,-0.21144
4.364,-0.50491
4.365,-0.76284
4.366,-0.94026
4.367,-0.99377
4.368,-0.95859
4.369,-0.80506
4.37,-0.57601
4.371,-0.2777
4.372,0.05778
4.373,0.38824
4.374,0.66132
4.375,0.86309
4.376,0.9878
4.377,0.98005
4.378,0.89256
4.379,0.68676
4.38,0.41344
4.381,0.08575
4.382,-0.24168
4.383,-0.55964
4.384,-0.79795
4.385,-0.94427
4.386,-0.99804
4.387,-0.94702
4.388,-0.77839
4.389,-0.53661
4.39,-0.23107
4.391,0.10357
4.392,0.42467
4.393,0.69493
4.394,0.89173
4.395,0.99924
4.396,0.98791
4.397,0.85737
4.398,0.63793
4.399,0.37128
4.4,0.03036
4.401,-0.29184
4.402,-0.58504
4.403,-0.82388
4.404,-0.95858
4.405,-0.99359
4.406,-0.92397
4.407,-0.7534
4.408,-0.48736
4.409,-0.17983
4.41,0.14975
4.411,0.46453
4.412,0.73051
4.413,0.91226
4.414,0.9945
4.415,0.97879
4.416,0.83427
4.417,0.60642
4.418,0.31553
4.419,0.00413
4.42,-0.33887
4.421,-0.62014
