position,amplitude
2.947,-0.46995
2.948,-0.0632
2.949,0.339
2.95,0.68025
2.951,0.91841
2.952,1.00573
2.953,0.91461
2.954,0.65744
2.955,0.29783
2.956,-0.1026
2.957,-0.49322
2.958,-0.79652
2.959,-0.968
2.96,-0.97582
2.961,-0.81768
2.962,-0.52012
2.963,-0.13414
2.964,0.28663
2.965,0.63917
2.966,0.88646
2.967,1.00305
2.968,0.92953
2.969,0.70537
2.97,0.36843
2.971,-0.03982
2.972,-0.43564
2.973,-0.76111
2.974,-0.95609
2.975,-0.98666
2.976,-0.86239
2.977,-0.57279
2.978,-0.20379
2.979,0.21792
2.98,0.58839
2.981,0.87334
2.982,0.99024
2.983,0.94547
2.984,0.74649
2.985,0.43042
2.986,0.01566
2.987,-0.38762
2.988,-0.7206
2.989,-0.94363
2.99,-0.99868
2.991,-0.87704
2.992,-0.62425
2.993,-0.25041
2.994,0.15845
2.995,0.54495
2.996,0.83612
2.997,0.97809
2.998,0.97226
2.999,0.78833
3.0,0.47333
3.001,0.07736
3.002,-0.31756
3.003,-0.68332
3.004,-0.91569
3.005,-1.00254
3.006,-0.90719
3.007,-0.66834
3.008,-0.31666
3.009,0.08588
3.01,0.48597
3.011,0.78788
3.012,0.97001
3.013,0.97867
3.014,0.83037
3.015,0.52566
3.016,0.1444
3.017,-0.26391
3.018,-0.63716
3.019,-0.89766
3.02,-0.9931
3.021,-0.94428
3.022,-0.72
3.023,-0.37761
3.024,0.03419
3.025,0.434
3.026,0.75265
3.027,0.95815
3.028,0.98588
3.029,0.86573
3.03,0.59267
3.031,0.20844
3.032,-0.20136
3.033,-0.58312
3.034,-0.85185
3.035,-0.99965
3.036,-0.95009
3.037,-0.75952
3.038,-0.43276
3.039,-0.03006
3.04,0.36507
3.041,0.70835
3.042,0.93705
3.043,0.99192
3.044,0.88598
3.045,0.62979
3.046,0.27087
3.047,-0.13415
3.048,-0.52143
3.049,-0.81652
3.05,-0.99283
3.051,-0.977
3.052,-0.80077
3.053,-0.48517
3.054,-0.09558
3.055,0.3106
3.056,0.66154
3.057,0.91152
3.058,0.99189
3.059,0.91152
3.06,0.68329
3.061,0.33157
3.062,-0.07541
3.063,-0.4672
3.064,-0.78312
3.065,-0.97864
3.066,-0.99033
3.067,-0.84093
3.068,-0.53447
3.069,-0.15029
3.07,0.26268
3.071,0.61532
3.072,0.87668
3.073,0.99761
3.074,0.9446
3.075,0.72718
3.076,0.39707
3.077,-0.01462
3.078,-0.40905
3.079,-0.74044
3.08,-0.94768
3.081,-0.99713
3.082,-0.8591
3.083,-0.59898
3.084,-0.22824
3.085,0.19354
3.086,0.57168
3.087,0.85042
3.088,0.98733
3.089,0.9535
3.09,0.76515
3.091,0.44339
3.092,0.05354
3.093,-0.35476
3.094,-0.70784
3.095,-0.94124
3.096,-1.00682
3.097,-0.89254
3.098,-0.64943
3.099,-0.27171
3.1,0.13834
3.101,0.50812
3.102,0.81416
3.103,0.98041
3.104,0.9724
3.105,0.79682
3.106,0.49192
3.107,0.11563
3.108,-0.2968
3.109,-0.65192
3.11,-0.90217
3.111,-1.006
3.112,-0.92949
3.113,-0.68646
3.114,-0.33987
3.115,0.05858
3.116,0.4634
3.117,0.78031
3.118,0.9637
3.119,0.98368
3.12,0.8377
3.121,0.55512
3.122,0.17074
3.123,-0.24913
3.124,-0.61142
3.125,-0.8764
3.126,-1.00156
3.127,-0.95385
3.128,-0.74188
3.129,-0.40382
3.13,0.01027
3.131,0.40071
3.132,0.73565
3.133,0.95668
3.134,1.0001
3.135,0.86618
3.136,0.59795
3.137,0.23164
3.138,-0.18483
3.139,-0.56206
3.14,-0.85109
3.141,-0.98806
3.142,-0.96141
3.143,-0.77248
3.144,-0.4531
3.145,-0.06422
3.146,0.35428
3.147,0.70162
3.148,0.92051
3.149,1.0085
3.15,0.90362
3.151,0.65537
3.152,0.30228
3.153,-0.11802
3.154,-0.5049
3.155,-0.81407
3.156,-0.97888
3.157,-0.97523
3.158,-0.80815
3.159,-0.51288
3.16,-0.12148
3.161,0.28618
3.162,0.64679
3.163,0.90898
3.164,1.00504
3.165,0.92824
3.166,0.70325
3.167,0.3549
3.168,-0.06408
3.169,-0.45516
3.17,-0.77563
3.171,-0.96856
3.172,-0.98099
3.173,-0.85595
3.174,-0.55705
3.175,-0.18432
3.176,0.2341
3.177,0.60221
3.178,0.86358
3.179,0.99476
3.18,0.95317
3.181,0.74294
3.182,0.40424
3.183,0.00064
3.184,-0.39573
3.185,-0.74024
3.186,-0.94573
3.187,-1.00559
3.188,-0.88138
3.189,-0.61733
3.19,-0.24768
3.191,0.16633
3.192,0.54746
3.193,0.83099
3.194,0.99233
3.195,0.96113
3.196,0.78237
3.197,0.45731
3.198,0.06617
3.199,-0.33977
3.2,-0.68201
3.201,-0.92277
3.202,-1.00799
3.203,-0.90334
3.204,-0.66082
3.205,-0.31318
3.206,0.10736
3.207,0.49142
3.208,0.80972
3.209,0.98329
3.21,0.97904
3.211,0.82742
3.212,0.51485
3.213,0.13891
3.214,-0.28559
3.215,-0.63989
3.216,-0.89954
3.217,-0.99108
3.218,-0.93095
3.219,-0.71037
3.22,-0.371
3.221,0.04331
3.222,0.44844
3.223,0.77054
3.224,0.95474
3.225,0.98323
3.226,0.86273
3.227,0.57481
3.228,0.19875
3.229,-0.22104
3.23,-0.59999
3.231,-0.85636
3.232,-0.99542
3.233,-0.9478
3.234,-0.74533
3.235,-0.42812
3.236,-0.01568
3.237,0.3742
3.238,0.7286
3.239,0.93986
3.24,0.99698
3.241,0.89173
3.242,0.62646
3.243,0.24825
3.244,-0.15532
3.245,-0.54264
3.246,-0.84194
3.247,-0.97969
3.248,-0.97597
3.249,-0.78893
3.25,-0.48009
3.251,-0.08057
3.252,0.33354
3.253,0.67698
3.254,0.9081
3.255,0.99577
3.256,0.92327
3.257,0.67006
3.258,0.32008
3.259,-0.09924
3.26,-0.48377
3.261,-0.8008
3.262,-0.96801
3.263,-0.98897
3.264,-0.82056
3.265,-0.53668
3.266,-0.14929
3.267,0.26916
3.268,0.63175
3.269,0.89529
3.27,1.00707
3.271,0.94373
3.272,0.71324
3.273,0.38304
3.274,-0.02231
3.275,-0.42699
3.276,-0.75545
3.277,-0.95138
3.278,-0.98641
3.279,-0.86974
3.28,-0.57565
3.281,-0.2151
3.282,0.2094
3.283,0.58586
3.284,0.85823
3.285,0.99754
3.286,0.95049
3.287,0.76192
3.288,0.42367
3.289,0.04256
3.29,-0.37423
3.291,-0.71425
3.292,-0.92848
3.293,-0.99124
3.294,-0.89534
3.295,-0.62935
3.296,-0.27332
3.297,0.13296
3.298,0.52833
3.299,0.8263
3.3,0.9818
3.301,0.97299
3.302,0.79674
3.303,0.48158
3.304,0.1032
3.305,-0.31317
3.306,-0.66481
3.307,-0.91028
3.308,-1.00055
3.309,-0.91463
3.31,-0.67532
3.311,-0.32224
3.312,0.0803
3.313,0.47864
3.314,0.78402
3.315,0.97545
3.316,0.9781
3.317,0.84392
3.318,0.54626
3.319,0.16054
3.32,-0.26068
3.321,-0.61409
3.322,-0.89398
3.323,-0.99204
3.324,-0.93246
3.325,-0.72877
3.326,-0.38341
3.327,0.02527
3.328,0.41894
3.329,0.74356
3.33,0.95884
3.331,0.9944
3.332,0.86361
3.333,0.5881
3.334,0.21507
3.335,-0.18621
3.336,-0.57869
3.337,-0.8537
3.338,-0.98431
3.339,-0.96143
3.34,-0.76112
3.341,-0.44799
3.342,-0.04329
3.343,0.36337
3.344,0.70208
3.345,0.92799
3.346,1.00383
3.347,0.89683
3.348,0.65385
3.349,0.28468
3.35,-0.13298
3.351,-0.51024
3.352,-0.82464
3.353,-0.97609
3.354,-0.9739
3.355,-0.81283
3.356,-0.505
3.357,-0.10779
3.358,0.30222
3.359,0.66936
3.36,0.91293
3.361,1.00241
3.362,0.91976
3.363,0.68079
3.364,0.34737
3.365,-0.06347
3.366,-0.46839
3.367,-0.78822
3.368,-0.97593
3.369,-0.97933
3.37,-0.84686
3.371,-0.55844
3.372,-0.16117
3.373,0.23543
3.374,0.61035
3.375,0.88468
3.376,0.99157
3.377,0.95536
3.378,0.73521
3.379,0.40813
3.38,-0.01204
3.381,-0.40787
3.382,-0.73547
3.383,-0.95382
3.384,-0.98585
3.385,-0.86706
3.386,-0.60556
3.387,-0.23304
3.388,0.17434
3.389,0.56066
3.39,0.84248
3.391,0.98132
3.392,0.97258
3.393,0.76853
3.394,0.44596
3.395,0.06587
3.396,-0.34304
3.397,-0.69509
3.398,-0.92961
3.399,-0.99918
3.4,-0.90451
3.401,-0.66251
3.402,-0.29945
3.403,0.10965
3.404,0.50111
3.405,0.80265
3.406,0.98174
3.407,0.9819
3.408,0.81744
3.409,0.5182
3.41,0.11646
3.411,-0.29513
3.412,-0.64237
3.413,-0.89591
3.414,-0.99127
3.415,-0.93419
3.416,-0.69429
3.417,-0.34894
3.418,0.05574
3.419,0.45669
3.42,0.7665
3.421,0.95615
3.422,0.99795
3.423,0.84079
3.424,0.55455
3.425,0.18973
3.426,-0.23362
3.427,-0.60609
3.428,-0.86788
3.429,-0.98824
3.43,-0.94717
3.431,-0.74526
3.432,-0.40471
3.433,-0.00836
3.434,0.40295
3.435,0.72634
3.436,0.95001
3.437,0.99497
3.438,0.8788
3.439,0.62042
3.44,0.25147
3.441,-0.16127
3.442,-0.54298
3.443,-0.83699
3.444,-0.98265
3.445,-0.97245
3.446,-0.78731
3.447,-0.46809
3.448,-0.06823
3.449,0.32909
3.45,0.68254
3.451,0.92468
3.452,1.00243
3.453,0.90095
3.454,0.66228
3.455,0.29935
3.456,-0.10098
3.457,-0.50089
3.458,-0.79536
3.459,-0.97658
3.46,-0.97401
3.461,-0.82965
3.462,-0.52608
3.463,-0.14208
3.464,0.28609
3.465,0.63585
3.466,0.90087
3.467,1.00093
3.468,0.94043
3.469,0.71431
3.47,0.36229
3.471,-0.04586
3.472,-0.43853
3.473,-0.75788
3.474,-0.95619
3.475,-0.99416
3.476,-0.86192
3.477,-0.56648
3.478,-0.20054
3.479,0.20955
3.48,0.58984
3.481,0.86255
3.482,1.00183
3.483,0.94654
3.484,0.7601
3.485,0.42632
3.486,0.03037
3.487,-0.38507
3.488,-0.73064
3.489,-0.93436
3.49,-0.99207
3.491,-0.88316
3.492,-0.6287
3.493,-0.25099
3.494,0.15161
3.495,0.53258
3.496,0.84122
3.497,0.98369
3.498,0.96775
3.499,0.79849
3.5,0.47364
3.501,0.09024
3.502,-0.33145
3.503,-0.68136
3.504,-0.92277
3.505,-1.0087
3.506,-0.92144
3.507,-0.66258
3.508,-0.3108
3.509,0.08533
3.51,0.47915
3.511,0.80481
3.512,0.97185
3.513,0.98295
3.514,0.82865
3.515,0.52775
3.516,0.15226
3.517,-0.27018
3.518,-0.62381
3.519,-0.89373
3.52,-1.00586
3.521,-0.92933
3.522,-0.71182
3.523,-0.36797
3.524,0.0334
3.525,0.42576
3.526,0.75065
3.527,0.95426
3.528,0.98345
3.529,0.85994
3.53,0.57614
3.531,0.2171
3.532,-0.19684
3.533,-0.58041
3.534,-0.86204
3.535,-0.98474
3.536,-0.94863
3.537,-0.75922
3.538,-0.43492
3.539,-0.03003
3.54,0.37347
3.541,0.72422
3.542,0.94222
3.543,0.99249
3.544,0.89244
3.545,0.62527
3.546,0.2749
3.547,-0.13331
3.548,-0.53053
3.549,-0.82802
3.55,-0.9785
3.551,-0.97594
3.552,-0.80041
3.553,-0.48041
3.554,-0.09564
3.555,0.32251
3.556,0.66075
3.557,0.9031
3.558,0.99267
3.559,0.92601
3.56,0.6746
3.561,0.32993
3.562,-0.07236
3.563,-0.48356
3.564,-0.78665
3.565,-0.96032
3.566,-0.99439
3.567,-0.83192
3.568,-0.5508
3.569,-0.16822
3.57,0.24812
3.571,0.61994
3.572,0.89029
3.573,0.98766
3.574,0.94492
3.575,0.72853
3.576,0.3974
3.577,-0.00971
3.578,-0.42184
3.579,-0.74097
3.58,-0.95803
3.581,-0.99944
3.582,-0.87058
3.583,-0.58537
3.584,-0.22614
3.585,0.18228
3.586,0.57556
3.587,0.84763
3.588,0.9869
3.589,0.95548
3.59,0.77308
3.591,0.44275
3.592,0.05569
3.593,-0.36851
3.594,-0.71529
3.595,-0.92882
3.596,-0.99063
3.597,-0.8971
3.598,-0.64271
3.599,-0.28402
3.6,0.12762
3.601,0.50822
3.602,0.82592
3.603,0.98156
3.604,0.98527
3.605,0.79981
3.606,0.49179
3.607,0.10298
3.608,-0.29964
3.609,-0.65753
3.61,-0.9155
3.611,-0.9941
3.612,-0.92029
3.613,-0.68154
3.614,-0.33689
3.615,0.07168
3.616,0.45647
3.617,0.79105
3.618,0.96751
3.619,0.99081
3.62,0.84125
3.621,0.55953
3.622,0.18034
3.623,-0.25042
3.624,-0.60692
3.625,-0.87227
3.626,-0.99884
3.627,-0.936
3.628,-0.73007
3.629,-0.40168
3.63,-0.00179
3.631,0.40906
3.632,0.74714
3.633,0.95019
3.634,0.99941
3.635,0.86983
3.636,0.60323
3.637,0.23626
3.638,-0.18163
3.639,-0.55248
3.64,-0.85215
3.641,-0.99431
3.642,-0.97303
3.643,-0.77561
3.644,-0.4544
3.645,-0.05567
3.646,0.35204
3.647,0.70283
3.648,0.91919
3.649,0.9944
3.65,0.89322
3.651,0.64974
3.652,0.28613
3.653,-0.1183
3.654,-0.51215
3.655,-0.80824
3.656,-0.98349
3.657,-0.96996
3.658,-0.81588
3.659,-0.5044
3.66,-0.12655
3.661,0.29646
3.662,0.64132
3.663,0.90159
3.664,0.99713
3.665,0.92882
3.666,0.69353
3.667,0.34854
3.668,-0.05938
3.669,-0.4529
3.67,-0.77183
3.671,-0.96986
3.672,-0.98119
3.673,-0.83908
3.674,-0.5665
3.675,-0.19279
3.676,0.22542
3.677,0.5974
3.678,0.86438
3.679,0.99877
3.68,0.94399
3.681,0.74121
3.682,0.41446
3.683,0.00206
3.684,-0.40028
3.685,-0.72823
3.686,-0.94381
3.687,-1.00038
3.688,-0.87228
3.689,-0.61407
3.69,-0.24366
3.691,0.15978
3.692,0.54873
3.693,0.83927
3.694,0.98011
3.695,0.97585
3.696,0.77947
3.697,0.45858
3.698,0.07179
3.699,-0.33189
3.7,-0.68772
3.701,-0.93137
3.702,-1.00098
3.703,-0.91493
3.704,-0.67146
3.705,-0.30527
3.706,0.10618
3.707,0.5007
3.708,0.8015
3.709,0.96696
3.71,0.97242
3.711,0.82735
3.712,0.51202
3.713,0.13527
3.714,-0.26962
3.715,-0.63071
3.716,-0.90505
3.717,-1.00217
3.718,-0.93374
3.719,-0.71296
3.72,-0.36785
3.721,0.03591
3.722,0.4317
3.723,0.7703
3.724,0.95083
3.725,0.98906
3.726,0.85125
3.727,0.57448
3.728,0.18643
3.729,-0.21986
3.73,-0.59644
3.731,-0.86478
3.732,-0.99275
3.733,-0.95185
3.734,-0.74696
3.735,-0.4203
3.736,-0.02405
3.737,0.38572
3.738,0.72427
3.739,0.93901
3.74,0.99067
3.741,0.88566
3.742,0.6339
3.743,0.24883
3.744,-0.14468
3.745,-0.52977
3.746,-0.83974
3.747,-0.99226
3.748,-0.97645
3.749,-0.79859
3.75,-0.48749
3.751,-0.07693
3.752,0.33221
3.753,0.67959
3.754,0.91329
3.755,1.00486
3.756,0.90723
3.757,0.66918
3.758,0.3182
3.759,-0.08556
3.76,-0.49003
3.761,-0.79599
3.762,-0.96569
3.763,-0.98625
3.764,-0.8198
3.765,-0.52523
3.766,-0.14075
3.767,0.26658
3.768,0.62311
3.769,0.88237
3.77,0.99223
3.771,0.9448
3.772,0.70949
3.773,0.37719
3.774,-0.02774
3.775,-0.42352
3.776,-0.76561
3.777,-0.95968
3.778,-0.99903
3.779,-0.86381
3.78,-0.58423
3.781,-0.21247
3.782,0.20625
3.783,0.58569
3.784,0.86227
3.785,0.99947
3.786,0.95329
3.787,0.75292
3.788,0.4305
3.789,0.03821
3.79,-0.37559
3.791,-0.72219
3.792,-0.92762
3.793,-1.00569
3.794,-0.89947
3.795,-0.63797
3.796,-0.27036
3.797,0.1413
3.798,0.53749
3.799,0.8258
3.8,0.98166
3.801,0.98012
3.802,0.79987
3.803,0.48291
3.804,0.10284
3.805,-0.30417
3.806,-0.67338
3.807,-0.90492
3.808,-1.001
3.809,-0.91753
3.81,-0.67724
3.811,-0.31996
3.812,0.07176
3.813,0.46838
3.814,0.79027
3.815,0.97136
3.816,0.98421
3.817,0.84433
3.818,0.54354
3.819,0.14949
3.82,-0.25044
3.821,-0.61149
3.822,-0.88053
3.823,-1.0056
3.824,-0.94025
3.825,-0.72641
3.826,-0.3779
3.827,0.01886
3.828,0.41405
3.829,0.74843
3.83,0.95781
3.831,0.98757
3.832,0.86821
3.833,0.60102
3.834,0.22766
3.835,-0.19721
3.836,-0.57648
3.837,-0.84712
3.838,-0.98398
3.839,-0.95122
3.84,-0.75846
3.841,-0.44638
3.842,-0.0458
3.843,0.36415
3.844,0.71359
3.845,0.93203
3.846,0.99931
3.847,0.89383
3.848,0.65365
3.849,0.27419
3.85,-0.13362
3.851,-0.50977
3.852,-0.82359
3.853,-0.97537
3.854,-0.97077
3.855,-0.8039
3.856,-0.50448
3.857,-0.1147
3.858,0.29652
3.859,0.66955
3.86,0.90271
3.861,1.0004
3.862,0.93309
3.863,0.68181
3.864,0.34157
3.865,-0.06712
3.866,-0.45527
3.867,-0.7754
3.868,-0.96734
3.869,-0.99076
3.87,-0.83527
3.871,-0.54511
3.872,-0.16171
3.873,0.24802
3.874,0.60124
3.875,0.87137
3.876,0.99105
3.877,0.95546
3.878,0.72955
3.879,0.39359
3.88,-0.01319
3.881,-0.41432
3.882,-0.74977
3.883,-0.9402
3.884,-1.00107
3.885,-0.87077
3.886,-0.60432
3.887,-0.22976
3.888,0.18675
3.889,0.55844
3.89,0.84742
3.891,0.98447
3.892,0.96862
3.893,0.78311
3.894,0.45491
3.895,0.06102
3.896,-0.34982
3.897,-0.69264
3.898,-0.92965
3.899,-0.99324
3.9,-0.89607
3.901,-0.64477
3.902,-0.29406
3.903,0.11723
3.904,0.50714
3.905,0.80386
3.906,0.96952
3.907,0.97702
3.908,0.81472
3.909,0.51668
3.91,0.11841
3.911,-0.28607
3.912,-0.6595
3.913,-0.91041
3.914,-0.98948
3.915,-0.92679
3.916,-0.69016
3.917,-0.35836
3.918,0.04507
3.919,0.44817
3.92,0.76811
3.921,0.95904
3.922,0.97992
3.923,0.84937
3.924,0.56501
3.925,0.17896
3.926,-0.2298
3.927,-0.6059
3.928,-0.86855
3.929,-0.998
3.93,-0.94715
3.931,-0.7417
3.932,-0.40339
3.933,-0.00365
3.934,0.40022
3.935,0.73429
3.936,0.9367
3.937,1.00177
3.938,0.87551
3.939,0.61163
3.94,0.2532
3.941,-0.16882
3.942,-0.548
3.943,-0.83519
3.944,-0.98675
3.945,-0.9669
3.946,-0.78302
3.947,-0.4659
3.948,-0.07591
3.949,0.33644
3.95,0.68653
3.951,0.91716
3.952,1.00931
3.953,0.90394
3.954,0.67074
3.955,0.31359
3.956,-0.10174
3.957,-0.49969
3.958,-0.80327
3.959,-0.98108
3.96,-0.9758
3.961,-0.81774
3.962,-0.52186
3.963,-0.14274
3.964,0.27941
3.965,0.64096
3.966,0.89084
3.967,0.99365
3.968,0.93342
3.969,0.71208
3.97,0.37193
3.971,-0.05059
3.972,-0.44272
3.973,-0.77286
3.974,-0.95672
3.975,-0.99158
3.976,-0.862
3.977,-0.57546
3.978,-0.20318
3.979,0.21124
3.98,0.59221
3.981,0.86258
3.982,0.99624
3.983,0.94645
3.984,0.74619
3.985,0.41812
3.986,0.02601
3.987,-0.3799
3.988,-0.7175
3.989,-0.94837
3.99,-1.00707
3.991,-0.87633
3.992,-0.62115
3.993,-0.24769
3.994,0.16097
3.995,0.54108
3.996,0.82737
3.997,0.97946
3.998,0.97972
3.999,0.79711
4.0,0.47139
4.001,0.0819
4.002,-0.32274
4.003,-0.67636
4.004,-0.91322
4.005,-0.9948
4.006,-0.90412
4.007,-0.67343
4.008,-0.3188
4.009,0.09992
4.01,0.48753
4.011,0.80151
4.012,0.96628
4.013,0.98017
4.014,0.83698
4.015,0.54118
4.016,0.1398
4.017,-0.25564
4.018,-0.62925
4.019,-0.8994
4.02,-0.99084
4.021,-0.92783
4.022,-0.72493
4.023,-0.36937
4.024,0.02674
4.025,0.42306
4.026,0.76142
4.027,0.95392
4.028,0.99763
4.029,0.86393
4.03,0.57983
4.031,0.20943
4.032,-0.19808
4.033,-0.58888
4.034,-0.86894
4.035,-1.00087
4.036,-0.95802
4.037,-0.75181
4.038,-0.44047
4.039,-0.0264
4.04,0.36613
4.041,0.70613
4.042,0.9353
4.043,1.00088
4.044,0.88955
4.045,0.63954
4.046,0.275
4.047,-0.1435
4.048,-0.52048
4.049,-0.83426
4.05,-0.97692
4.051,-0.9698
4.052,-0.78929
4.053,-0.4965
4.054,-0.09134
4.055,0.30688
4.056,0.66428
4.057,0.91934
4.058,1.00656
4.059,0.91624
4.06,0.67495
4.061,0.32032
4.062,-0.08882
4.063,-0.46689
4.064,-0.78013
4.065,-0.96796
4.066,-0.97871
4.067,-0.84482
4.068,-0.53884
4.069,-0.16042
4.07,0.25919
4.071,0.61272
4.072,0.89159
4.073,0.99948
4.074,0.95031
4.075,0.73496
4.076,0.38571
4.077,-0.02235
4.078,-0.41931
4.079,-0.75206
4.08,-0.94702
4.081,-0.99297
4.082,-0.87357
4.083,-0.59016
4.084,-0.21565
4.085,0.19774
4.086,0.5663
4.087,0.86258
4.088,0.99073
4.089,0.96581
4.09,0.75804
4.091,0.45142
4.092,0.05385
4.093,-0.36561
4.094,-0.70945
4.095,-0.92213
4.096,-0.99722
4.097,-0.8936
4.098,-0.64847
4.099,-0.27495
4.1,0.13625
4.101,0.52669
4.102,0.81873
4.103,0.98235
4.104,0.98265
4.105,0.80281
4.106,0.492
4.107,0.11056
4.108,-0.29304
4.109,-0.6593
4.11,-0.89932
4.111,-0.99959
4.112,-0.92049
4.113,-0.68855
4.114,-0.3319
4.115,0.07357
4.116,0.47108
4.117,0.77674
4.118,0.97257
4.119,0.97959
4.12,0.84242
4.121,0.54691
4.122,0.17582
4.123,-0.24655
4.124,-0.61918
4.125,-0.88607
4.126,-0.99723
4.127,-0.94325
4.128,-0.74269
4.129,-0.40626
4.13,0.00176
4.131,0.41409
4.132,0.73458
4.133,0.94175
4.134,1.00288
4.135,0.88047
4.136,0.60937
4.137,0.2248
4.138,-0.18023
4.139,-0.5699
4.14,-0.84249
4.141,-0.98168
4.142,-0.96774
4.143,-0.78046
4.144,-0.44659
4.145,-0.05571
4.146,0.35535
4.147,0.69845
4.148,0.9254
4.149,1.0054
4.15,0.90122
4.151,0.64962
4.152,0.29669
4.153,-0.11561
4.154,-0.50037
4.155,-0.81383
4.156,-0.97411
4.157,-0.9701
4.158,-0.81038
4.159,-0.50421
4.16,-0.12802
4.161,0.29845
4.162,0.65621
4.163,0.89917
4.164,0.99861
4.165,0.92181
4.166,0.70942
4.167,0.35579
4.168,-0.06165
4.169,-0.45689
4.17,-0.77486
4.171,-0.96644
4.172,-0.99079
4.173,-0.84984
4.174,-0.56498
4.175,-0.17657
4.176,0.21989
4.177,0.59142
4.178,0.87949
4.179,0.98763
4.18,0.95942
4.181,0.74736
4.182,0.40574
4.183,-0.00154
4.184,-0.39196
4.185,-0.73324
4.186,-0.95087
4.187,-0.99065
4.188,-0.87991
4.189,-0.61276
4.19,-0.23574
4.191,0.16799
4.192,0.55346
4.193,0.84298
4.194,0.99599
4.195,0.96984
4.196,0.79293
4.197,0.47596
4.198,0.07374
4.199,-0.34169
4.2,-0.69121
4.201,-0.91465
4.202,-0.99407
4.203,-0.90652
4.204,-0.66065
4.205,-0.30161
4.206,0.10426
4.207,0.48752
4.208,0.79582
4.209,0.97022
4.21,0.9772
4.211,0.8311
4.212,0.51337
4.213,0.131
4.214,-0.27175
4.215,-0.64677
4.216,-0.90199
4.217,-0.99229
4.218,-0.93402
4.219,-0.70677
4.22,-0.36887
4.221,0.05027
4.222,0.44122
4.223,0.77204
4.224,0.9627
4.225,0.98892
4.226,0.86133
4.227,0.57888
4.228,0.19786
4.229,-0.21855
4.23,-0.58372
4.231,-0.87495
4.232,-0.98677
4.233,-0.95315
4.234,-0.75543
4.235,-0.41777
4.236,-0.02543
4.237,0.37387
4.238,0.73301
4.239,0.93607
4.24,0.99227
4.241,0.88396
4.242,0.61756
4.243,0.26411
4.244,-0.15794
4.245,-0.5436
4.246,-0.82627
4.247,-0.98342
4.248,-0.97734
4.249,-0.79077
4.25,-0.48491
4.251,-0.08182
4.252,0.32926
4.253,0.67015
4.254,0.91158
4.255,1.00961
4.256,0.91561
4.257,0.67226
4.258,0.31075
4.259,-0.09563
4.26,-0.48984
4.261,-0.80166
4.262,-0.97153
4.263,-0.99028
4.264,-0.83316
4.265,-0.54056
4.266,-0.13911
4.267,0.25965
4.268,0.62932
4.269,0.88224
4.27,0.99765
4.271,0.94508
4.272,0.71385
4.273,0.37752
4.274,-0.02357
4.275,-0.42623
4.276,-0.76597
4.277,-0.94711
4.278,-0.9845
4.279,-0.85519
4.28,-0.59253
4.281,-0.19929
4.282,0.20586
4.283,0.58873
4.284,0.85341
4.285,0.98544
4.286,0.95823
4.287,0.75787
4.288,0.42868
4.289,0.02994
4.29,-0.36855
4.291,-0.71285
4.292,-0.9269
4.293,-0.99462
4.294,-0.88674
4.295,-0.64268
4.296,-0.26069
4.297,0.13561
4.298,0.53805
4.299,0.83534
4.3,0.97365
4.301,0.97304
4.302,0.79134
4.303,0.4989
4.304,0.09393
4.305,-0.31471
4.306,-0.67749
4.307,-0.91343
4.308,-0.99117
4.309,-0.91354
4.31,-0.6843
4.311,-0.32468
4.312,0.07213
4.313,0.47897
4.314,0.78371
4.315,0.97256
4.316,0.98903
4.317,0.83241
4.318,0.53704
4.319,0.15372
4.32,-0.26092
4.321,-0.6122
4.322,-0.88016
4.323,-0.99515
4.324,-0.94703
4.325,-0.72805
4.326,-0.39593
4.327,0.02405
4.328,0.42725
4.329,0.7584
4.33,0.95925
4.331,0.99124
4.332,0.878
4.333,0.59713
4.334,0.22713
4.335,-0.19899
4.336,-0.56752
4.337,-0.84399
4.338,-0.98566
4.339,-0.95817
4.34,-0.7756
4.341,-0.44823
4.342,-0.04754
4.343,0.36138
4.344,0.70468
4.345,0.93604
4.346,1.00264
4.347,0.90619
4.348,0.6429
4.349,0.28087
4.35,-0.12512
4.351,-0.5183
4.352,-0.81561
4.353,-0.98203
4.354,-0.97554
4.355,-0.80649
4.356,-0.50492
4.357,-0.11335
4.358,0.301
4.359,0.66818
4.36,0.9094
4.361,1.00196
4.362,0.92584
4.363,0.69385
4.364,0.34739
4.365,-0.07417
4.366,-0.45375
4.367,-0.77203
4.368,-0.97082
4.369,-0.99297
4.37,-0.84199
4.371,-0.55049
4.372,-0.16424
4.373,0.23617
4.374,0.61109
4.375,0.87125
4.376,0.9923
4.377,0.94796
4.378,0.72737
4.379,0.39328
4.38,-0.01323
4.381,-0.40438
4.382,-0.74193
4.383,-0.95529
4.384,-0.98802
4.385,-0.88344
4.386,-0.60144
4.387,-0.22412
4.388,0.17721
4.389,0.55202
4.39,0.85395
4.391,0.98958
4.392,0.96153
4.393,0.78096
4.394,0.45733
4.395,0.05197
4.396,-0.35562
4.397,-0.6907
4.398,-0.92186
4.399,-1.00254
4.4,-0.90142
4.401,-0.65044
4.402,-0.30177
4.403,0.12106
4.404,0.51621
4.405,0.81023
4.406,0.97461
4.407,0.97357
4.408,0.80543
4.409,0.50324
4.41,0.11327
4.411,-0.29733
4.412,-0.64213
4.413,-0.89507
4.414,-0.99604
4.415,-0.92121
4.416,-0.70534
4.417,-0.35174
4.418,0.05701
4.419,0.46149
4.42,0.77294
